,surv,upper,lower,std.err,hazard
117.0,0.5678814048691726,0.6292659568865518,0.512484882838931,0.05236900926431115,0.004811712357861095
118.0,0.5646881302320287,0.6256081520711689,0.5097003348551439,0.05227167805350814,0.004828230850580219
119.0,0.5631041393545676,0.6237953644919689,0.5083177753092497,0.05222431339741991,0.004959071246158209
120.0,0.5623195562663907,0.6228975105845507,0.507632922197183,0.052200798889520166,0.004833171707157545
121.0,0.559246364742957,0.619379270508942,0.504951507958372,0.052106918717651704,0.00464774937965966
122.0,0.5554773563989158,0.6150663403106089,0.5016614849514649,0.05199191020932877,0.004718693607806054
123.0,0.5547268821758153,0.6142081934816788,0.5010058758962102,0.05196934495313046,0.004809592875685769
124.0,0.5510323109294205,0.6099847079847183,0.4977774095861769,0.05185831288675118,0.004752005586813148
125.0,0.5466871469814178,0.6050219929618752,0.49397681452531883,0.05172957312469219,0.0045918234822349135
126.0,0.5449032111218701,0.6029861482130575,0.49241514149345367,0.051677500805246246,0.00442265603428092
127.0,0.5428011622628816,0.6005871909462136,0.4905750675264091,0.05161562142442981,0.004498594305419355
128.0,0.5390084308216047,0.5962604658854578,0.48725365042720403,0.05150419635870131,0.004636705594387627
129.0,0.5373063083101078,0.5943197064295692,0.4857622350842396,0.05145454878421176,0.004559526888400097
130.0,0.5342467566640696,0.5908336972294607,0.4830794154881003,0.05136663274715139,0.004516943136689721
131.0,0.5312655504001382,0.587437627476438,0.4804647707952323,0.05128057659522435,0.004632653948890024
132.0,0.527697935665121,0.58337568886189,0.4773341034121005,0.051178157523478957,0.004696423881827368
133.0,0.5257863975429757,0.5812002557087492,0.47565590897820376,0.05112355109571723,0.00460566665775736
134.0,0.5242151944343872,0.5794123747731742,0.47427632208142,0.05107857460085032,0.004797909495522284
135.0,0.5223451494359447,0.5772851675914854,0.47263375270423913,0.05102532220240949,0.004627650107201207
136.0,0.5201609040521071,0.5748024708260215,0.470713644970976,0.05096432830657656,0.0045497661417036395
137.0,0.5176904146887371,0.5719965954302699,0.4685401410976624,0.05089666025025883,0.004634602397504837
138.0,0.5155565936702716,0.5695747317036846,0.46666150459633204,0.05083915671809862,0.004709461174089472
139.0,0.5146503304206409,0.5685463908082894,0.46586341405125153,0.050814812577163374,0.004541323838547304
140.0,0.5128536614796471,0.5665080261977267,0.464280938653554,0.05076659356841938,0.004546665896633191
141.0,0.5093339661981839,0.5625157872826466,0.4611801038271711,0.050671985987925966,0.004564068654317504
142.0,0.5067539065172689,0.5595902876991625,0.4589063238148428,0.05060266074568456,0.0044626303715117645
143.0,0.5042120566042889,0.5567099093319143,0.45666476169414005,0.050535296052802714,0.004251151151926351
144.0,0.5025344935156968,0.5548100251274006,0.45518448799831446,0.05049147305539451,0.0041523077783975956
145.0,0.4992215118113109,0.5510598244716359,0.452259640125081,0.05040575337603717,0.004232336981592497
146.0,0.49677557046456056,0.5482924509875358,0.45009915231533937,0.05034299580679456,0.0043743002890347885
147.0,0.49412539354906243,0.545293750432501,0.4477584867905782,0.050274047779916106,0.004386245553278903
148.0,0.4922826827343862,0.5432100701684193,0.4461298732676762,0.05022694217254237,0.004389356073870517
149.0,0.49073732929701774,0.5414620296080093,0.4447645693308534,0.050186596938049756,0.004284199743628805
150.0,0.48771191904236527,0.5380397512330592,0.4420917143574683,0.050106806493908404,0.00439333042773189
151.0,0.48596711863538633,0.5360671618519222,0.4405493512770238,0.050061374328733574,0.0044104741544046975
152.0,0.48472881574014287,0.5346677769665393,0.43945424610850414,0.050029479611201744,0.004248521823678187
153.0,0.4839899031000365,0.5338328690789459,0.4388006806455022,0.05001049323188916,0.004135384961481366
154.0,0.4817926846403805,0.531350584307362,0.4368569412789719,0.04995404272066148,0.0039336444820312205
155.0,0.4786906390986078,0.5278472407969265,0.4341118229862837,0.04987458166392188,0.004045712997990684
156.0,0.47657834652542785,0.5254627934303471,0.4322416796142934,0.04982094070824131,0.003982815200596532
157.0,0.474267548866583,0.5228553971258065,0.4301948668269415,0.04976281311697092,0.003916428848719626
158.0,0.47335481550313363,0.5218258158569422,0.42938615641339606,0.04973999301875233,0.0036950279423976426
159.0,0.4715628511417047,0.5198042859309914,0.4277985553837371,0.04969477473936916,0.0037084523571260103
160.0,0.46978798557679524,0.5178031100701239,0.42622523334690077,0.0496506930213885,0.0036867604111957422
161.0,0.4680251605406167,0.5158165239385777,0.42466175618139235,0.04960757848757803,0.003398669891806604
162.0,0.46671073589305556,0.5143357736197324,0.42349554939185396,0.04957573077487094,0.0032879794150578088
