,surv,upper,lower,std.err,hazard
249.0,0.9352032024543879,0.9478576034724983,0.9227177443919922,0.006857498028983687,0.0005221564198493385
250.0,0.9344925978662502,0.9472186603479825,0.9219375124493377,0.006901279141263695,0.000532012963839144
251.0,0.9343149887636504,0.9470588253466301,0.9217426365314925,0.006912159776608173,0.0004942982929240482
252.0,0.9337819430295429,0.9465790830162734,0.9211578121392295,0.006944808736052842,0.00043816055149935865
253.0,0.9328909980119512,0.9457764777521256,0.9201810734743476,0.006999056709522334,0.0004288671848118022
254.0,0.9327124046436831,0.9456155157301183,0.9199853590647817,0.0070098989628282204,0.00040057669907817765
255.0,0.93199961504902,0.9449725496976424,0.9192047776725895,0.007052924234274025,0.00037227712769584247
256.0,0.93199961504902,0.9449725496976424,0.9192047776725895,0.007052924234274025,0.0003826195057415315
257.0,0.93199961504902,0.9449725496976424,0.9192047776725895,0.007052924234274025,0.0004020237428341089
258.0,0.9314622007187399,0.9444867414416078,0.9186172697562505,0.007084845850875654,0.00040242313871585294
259.0,0.93128305856925,0.9443247632634114,0.9184214678231142,0.007095471025543035,0.0004030493270675625
260.0,0.93128305856925,0.9443247632634114,0.9184214678231142,0.007095471025543035,0.0003650122406494125
261.0,0.9305634392723537,0.9436733074556792,0.917635698359585,0.007137775170035153,0.0003269673458180446
262.0,0.9305634392723537,0.9436733074556792,0.917635698359585,0.007137775170035153,0.00033688210882192623
263.0,0.9305634392723537,0.9436733074556792,0.917635698359585,0.007137775170035153,0.00035671135803309835
264.0,0.9305634392723537,0.9436733074556792,0.917635698359585,0.007137775170035153,0.00034768685647280424
265.0,0.9298421212860649,0.9430192918522886,0.9168490803825444,0.007179688409003218,0.0003478940613644414
266.0,0.9294831483761994,0.9426937981334357,0.9164576290052602,0.007200562068321766,0.0003290309306808345
267.0,0.9291234706565223,0.9423674839381874,0.9160655884657476,0.007221393817661547,0.0003485140058132909
268.0,0.9284045823718584,0.9417151486412102,0.915282152796141,0.00726300524947123,0.00038731521622349245
269.0,0.9284045823718584,0.9417151486412102,0.915282152796141,0.00726300524947123,0.00037784842710630374
270.0,0.9284045823718584,0.9417151486412102,0.915282152796141,0.00726300524947123,0.0004167041417639587
271.0,0.9280444763377896,0.941388100706447,0.9148899900208649,0.007283720658385493,0.00044591180947683393
272.0,0.9271447089640299,0.9405707073736814,0.9139103578008159,0.007335426771355186,0.00040728620782301523
273.0,0.926423928979364,0.9399155589087533,0.9131259594557618,0.007376720982144866,0.00042684016814305227
274.0,0.9262437319572011,0.9397517290293548,0.9129298989171687,0.007387030052282033,0.0005045344627670464
275.0,0.9258836919744908,0.9394240968650426,0.9125384519356944,0.007407483288600772,0.0005435974607585165
276.0,0.9255238036351143,0.9390964855939755,0.9121472864989123,0.007427879372123506,0.000504896028034928
277.0,0.9248056165987473,0.9384424736769054,0.9113669217694071,0.00746849790251905,0.0004857350118115206
278.0,0.9244466893469326,0.9381154693484977,0.9109770698462183,0.007488738742284201,0.0004665081759250221
279.0,0.9235493358561682,0.9372976637297008,0.9100026694824861,0.007539267073624314,0.0004666719517485331
280.0,0.9230109516328501,0.9368068512737432,0.9094182175074982,0.007569540139358826,0.0005833763833709237
281.0,0.9230109516328501,0.9368068512737432,0.9094182175074982,0.007569540139358826,0.0005837169100308099
282.0,0.922651730964263,0.9364791190203311,0.9090285083365209,0.0075896213016862024,0.0005937466836333486
283.0,0.9212163420470565,0.9351688162928877,0.9074720350691975,0.007669609008047224,0.0005744814563600863
284.0,0.9204981253203354,0.9345128804327162,0.906693547472466,0.0077095528651483095,0.0005551525702805506
285.0,0.9204981253203354,0.9345128804327162,0.906693547472466,0.0077095528651483095,0.0005651696888318916
286.0,0.9204981253203354,0.9345128804327162,0.906693547472466,0.0077095528651483095,0.000565455904732982
287.0,0.9204981253203354,0.9345128804327162,0.906693547472466,0.0077095528651483095,0.000595100040570798
288.0,0.9197802336995322,0.9338562841206802,0.9059163521086718,0.007749014790103888,0.0005661385495892715
289.0,0.9176297588101464,0.9318876475561312,0.9035900158803724,0.007866604326917506,0.0006055124026879292
290.0,0.9176297588101464,0.9318876475561312,0.9035900158803724,0.007866604326917506,0.0005961376466224049
291.0,0.9170910168835993,0.9313939043763787,0.9030077710441647,0.007895842595825152,0.0005867413799396218
292.0,0.9165527399818691,0.9309003900260273,0.9024262253717438,0.007924976484123289,0.0006165583758613803
293.0,0.916194014391752,0.9305713200988871,0.9020388377304319,0.007944315297240968,0.0006465469009032303
294.0,0.9158351124299638,0.9302420410310496,0.9016513081154206,0.007963652075028265,0.0005685577005123159
295.0,0.9154756865331632,0.9299121330031255,0.9012633590732488,0.00798295018989984,0.0005690979704947489
296.0,0.9145766711222316,0.9290866119440053,0.9002933385370783,0.008031099435298478,0.0005694220274149056
297.0,0.9143971363613286,0.928921710824297,0.900099667434674,0.008040699777994828,0.0005895105523900752
298.0,0.9133210559294872,0.9279328570315498,0.898939341228427,0.008098061875861819,0.0006096567425032399
299.0,0.9126024792431403,0.9272721664750183,0.898164870284785,0.0081362395671933,0.000600417262718701
300.0,0.9122429563939553,0.926941492401203,0.8977774954648299,0.008155300074769728,0.0005225070300654531
301.0,0.9117027211012817,0.9264443132509508,0.8971956976395474,0.008183808425533762,0.0005326768217485315
302.0,0.9108011460951033,0.9256142369448446,0.8962251169193991,0.0082312556125296,0.0005430761821130992
303.0,0.9108011460951033,0.9256142369448446,0.8962251169193991,0.0082312556125296,0.0005535032965356539
304.0,0.9100789618893248,0.9249486672683348,0.8954483056012352,0.008268965247264552,0.000553958417909884
305.0,0.9100789618893248,0.9249486672683348,0.8954483056012352,0.008268965247264552,0.0005941082331503844
306.0,0.9097177414719848,0.9246155061531474,0.8950600153701217,0.008287705800869457,0.0006343123400764482
307.0,0.9093561207420271,0.9242817959119781,0.8946714713937077,0.008306382034271018,0.0006248971117324696
308.0,0.9088136731225989,0.9237811161500471,0.894088738437186,0.008334370830738456,0.0006946136622511353
309.0,0.9080912047143007,0.9231141454960717,0.8933127505167132,0.00837162269028534,0.0006853733491253263
310.0,0.9079107286050174,0.9229475261691906,0.8931189127701138,0.008380931677852421,0.0006760126714301071
311.0,0.9071876219776644,0.9222796128781676,0.892342593263206,0.008418091759957417,0.0006964078915540167
312.0,0.9064647826681074,0.9216115695121521,0.8915669349208455,0.008455085942603777,0.0006670577919336737
313.0,0.9061033520025239,0.9212774009129778,0.891179229726663,0.008473528996685596,0.000677506083862701
