,n_exposures,max_similarity_to_exposer,have_belief,references,pl2,n_existing_beliefs,in_deads,n_fresh_candidates,startup,treatment,game_player_clue_id,game_player_id,game_id,start,stop,adopt_event,forget_event,treatment_n_exposures,treatment_references,treatment_pl2,treatment_n_existing_beliefs,treatment_n_fresh_candidates,treatment_max_similarity_to_exposer,treatment_in_deads,mse_game_2020_02_25T20_36_00_288Z,treatment_mse_game_2020_02_25T20_36_00_288Z,control_mse_game_2020_02_25T20_36_00_288Z
1024,2,0.5,False,0,0.0,6,False,9,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_6,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,164.098,180.33,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1025,2,0.5,False,0,0.0,6,False,10,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_6,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,180.33,202.506,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1026,2,0.5,False,0,0.0,7,False,9,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_6,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,202.506,256.427,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1027,2,0.5,False,0,0.0,7,False,10,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_6,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,256.427,258.114,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1028,2,0.5,False,0,0.0,7,False,11,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_6,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,258.114,262.779,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1029,2,0.5,False,1,0.0,8,False,10,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_6,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,262.779,265.873,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1030,2,0.5,False,2,0.0,9,False,9,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_6,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,265.873,272.552,1.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1031,1,0.5555555555555556,False,0,0.0,11,False,10,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_8,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,375.78,381.358,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
1032,2,0.5555555555555556,False,0,0.0,11,False,10,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_8,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,381.358,390.282,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
1033,2,0.5555555555555556,False,0,0.0,11,False,9,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_8,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,390.282,421.065,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
1034,2,0.5555555555555556,False,0,0.0,11,False,10,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_8,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,421.065,433.968,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
1035,2,0.5555555555555556,False,0,0.0,11,False,9,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_8,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,433.968,440.093,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
1036,2,0.5555555555555556,False,0,0.0,11,False,10,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_8,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,440.093,450.411,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
1037,2,0.5555555555555556,False,0,0.0,12,False,9,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_8,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,450.411,461.183,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
1038,2,0.5555555555555556,False,0,0.0,13,False,8,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_8,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,461.183,479.376,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
1039,2,0.5555555555555556,False,0,0.0,14,False,7,False,False,2020_02_25T20_36_00_288Z_c4_cclue_2_8,2020_02_25T20_36_00_288Z_c4,2020_02_25T20_36_00_288Z,479.376,491.134,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
1040,1,0.0,False,1,0.0,5,False,9,False,False,2020_02_25T20_36_00_288Z_c5_cclue_1_10,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,72.992,74.294,0.0,False,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1041,1,0.0,False,1,0.0,5,False,8,False,False,2020_02_25T20_36_00_288Z_c5_cclue_1_10,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,74.294,79.223,0.0,False,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1042,1,0.25,False,1,0.0,6,False,7,False,False,2020_02_25T20_36_00_288Z_c5_cclue_1_10,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,79.223,79.238,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1043,1,0.25,False,1,0.0,6,False,6,False,False,2020_02_25T20_36_00_288Z_c5_cclue_1_10,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,79.238,80.656,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1044,1,0.25,False,1,0.0,6,False,7,False,False,2020_02_25T20_36_00_288Z_c5_cclue_1_10,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,80.656,83.562,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1045,1,0.25,False,1,0.0,6,False,6,False,False,2020_02_25T20_36_00_288Z_c5_cclue_1_10,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,83.562,87.597,1.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1046,1,0.5714285714285714,False,1,0.0,8,False,6,False,False,2020_02_25T20_36_00_288Z_c5_cclue_1_13,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,94.609,115.693,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714
1047,1,0.5714285714285714,False,1,0.0,8,False,5,False,False,2020_02_25T20_36_00_288Z_c5_cclue_1_13,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,115.693,119.043,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714
1048,2,0.6,False,1,0.0,8,False,5,False,False,2020_02_25T20_36_00_288Z_c5_cclue_1_13,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,119.043,120.251,1.0,False,0,0,0.0,0,0,0.0,0.0,0.6,0.0,0.6
1049,1,0.8333333333333334,False,1,0.0,16,False,1,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_12,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,256.427,258.114,0.0,False,0,0,0.0,0,0,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334
1050,1,0.8333333333333334,False,1,0.0,16,False,2,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_12,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,258.114,285.887,1.0,False,0,0,0.0,0,0,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334
1051,1,0.6666666666666666,False,0,0.0,14,False,1,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_3,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,163.498,172.867,1.0,False,0,0,0.0,0,0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
1052,1,0.875,False,1,0.0,18,False,1,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_5,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,290.453,297.008,1.0,False,0,0,0.0,0,0,0.0,0.0,0.875,0.0,0.875
1053,1,0.2,False,0,0.0,6,False,7,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_6,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,80.656,83.562,0.0,False,0,0,0.0,0,0,0.0,0.0,0.2,0.0,0.2
1054,1,0.2,False,0,0.0,6,False,6,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_6,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,83.562,87.597,0.0,False,0,0,0.0,0,0,0.0,0.0,0.2,0.0,0.2
1055,1,0.4,False,0,0.0,7,False,5,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_6,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,87.597,92.214,0.0,False,0,0,0.0,0,0,0.0,0.0,0.4,0.0,0.4
1056,1,0.6,False,0,0.0,8,False,5,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_6,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,92.214,94.609,0.0,False,0,0,0.0,0,0,0.0,0.0,0.6,0.0,0.6
1057,1,0.6,False,0,0.0,8,False,6,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_6,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,94.609,115.693,0.0,False,0,0,0.0,0,0,0.0,0.0,0.6,0.0,0.6
1058,1,0.6,False,0,0.0,8,False,5,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_6,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,115.693,120.251,0.0,False,0,0,0.0,0,0,0.0,0.0,0.6,0.0,0.6
1059,1,0.6,False,0,0.0,9,False,4,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_6,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,120.251,126.066,1.0,False,0,0,0.0,0,0,0.0,0.0,0.6,0.0,0.6
1060,1,0.8333333333333334,False,1,0.0,19,False,1,False,False,2020_02_25T20_36_00_288Z_c5_cclue_2_8,2020_02_25T20_36_00_288Z_c5,2020_02_25T20_36_00_288Z,375.78,381.358,1.0,False,0,0,0.0,0,0,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334
1061,1,0.14285714285714285,False,1,0.0,3,False,13,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_10,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,40.759,48.455,0.0,False,0,0,0.0,0,0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
1062,1,0.14285714285714285,False,1,0.0,3,False,14,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_10,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,48.455,54.66,0.0,False,0,0,0.0,0,0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
1063,1,0.14285714285714285,False,1,0.0,3,False,15,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_10,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,54.66,68.276,0.0,False,0,0,0.0,0,0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
1064,1,0.14285714285714285,False,1,0.0,3,False,14,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_10,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,68.276,72.67,0.0,False,0,0,0.0,0,0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
1065,1,0.14285714285714285,False,1,0.0,3,False,13,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_10,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,72.67,72.992,1.0,False,0,0,0.0,0,0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
1066,1,0.5,False,0,0.0,8,False,9,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,136.135,146.791,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1067,1,0.5,False,0,0.0,8,False,10,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,146.791,150.256,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1068,1,0.5,False,0,0.0,8,False,11,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,150.256,163.001,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1069,1,0.5,False,0,0.0,7,False,11,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,163.001,172.867,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1070,1,0.5,False,0,0.0,7,False,12,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,172.867,173.287,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1071,1,0.5,False,0,0.0,7,False,13,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,173.287,179.559,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1072,1,0.5,False,0,0.0,7,False,14,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,179.559,180.942,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5,0.0,0.5
1073,1,0.5833333333333334,False,0,0.0,8,False,13,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,180.942,183.254,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5833333333333334,0.0,0.5833333333333334
1074,1,0.5833333333333334,False,0,0.0,9,False,12,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,183.254,195.711,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5833333333333334,0.0,0.5833333333333334
1075,1,0.5833333333333334,False,0,0.0,9,False,13,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,195.711,226.763,0.0,False,0,0,0.0,0,0,0.0,0.0,0.5833333333333334,0.0,0.5833333333333334
1076,1,0.6666666666666666,False,0,0.0,10,False,12,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,226.763,228.499,0.0,False,0,0,0.0,0,0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
1077,1,0.6666666666666666,False,0,0.0,11,False,11,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,228.499,256.427,0.0,False,0,0,0.0,0,0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
1078,1,0.6666666666666666,False,1,0.0,12,False,10,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,256.427,258.114,0.0,False,0,0,0.0,0,0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
1079,1,0.6666666666666666,False,2,0.0,13,False,9,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_12,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,258.114,263.975,1.0,False,0,0,0.0,0,0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
1080,1,0.42857142857142855,False,0,0.0,5,False,10,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_13,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,82.265,92.857,0.0,False,0,0,0.0,0,0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855
1081,1,0.42857142857142855,False,1,0.0,6,False,9,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_13,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,92.857,94.609,1.0,False,0,0,0.0,0,0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855
1082,1,0.125,False,0,0.0,3,False,14,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,48.455,54.66,0.0,False,0,0,0.0,0,0,0.0,0.0,0.125,0.0,0.125
1083,1,0.125,False,0,0.0,3,False,15,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,54.66,68.276,0.0,False,0,0,0.0,0,0,0.0,0.0,0.125,0.0,0.125
1084,1,0.125,False,0,0.0,3,False,14,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,68.276,72.67,0.0,False,0,0,0.0,0,0,0.0,0.0,0.125,0.0,0.125
1085,1,0.125,False,0,0.0,3,False,13,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,72.67,72.992,0.0,False,0,0,0.0,0,0,0.0,0.0,0.125,0.0,0.125
1086,1,0.25,False,0,0.0,4,False,12,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,72.992,76.153,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1087,1,0.25,False,0,0.0,4,False,11,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,76.153,79.238,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1088,1,0.25,False,0,0.0,4,False,10,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,79.238,80.656,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1089,1,0.25,False,0,0.0,5,False,9,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,80.656,82.265,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1090,1,0.25,False,0,0.0,5,False,10,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,82.265,92.857,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1091,1,0.25,False,0,0.0,6,False,9,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,92.857,94.609,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1092,1,0.25,False,0,0.0,7,False,8,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,94.609,108.906,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1093,1,0.25,False,0,0.0,8,False,7,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,108.906,131.366,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1094,1,0.25,False,0,0.0,8,False,8,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,131.366,136.135,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1095,1,0.25,False,0,0.0,8,False,9,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,136.135,146.791,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1096,1,0.25,False,0,0.0,8,False,10,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,146.791,150.256,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1097,1,0.25,False,0,0.0,8,False,11,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,150.256,163.001,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1098,1,0.25,False,0,0.0,7,False,11,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,163.001,172.867,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1099,1,0.25,False,0,0.0,7,False,12,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,172.867,173.287,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1100,1,0.25,False,0,0.0,7,False,13,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,173.287,179.559,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1101,1,0.25,False,0,0.0,7,False,14,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,179.559,180.942,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1102,1,0.25,False,0,0.0,8,False,13,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,180.942,183.254,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1103,1,0.25,False,0,0.0,9,False,12,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,183.254,195.711,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1104,1,0.25,False,0,0.0,9,False,13,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,195.711,226.763,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1105,1,0.25,False,0,0.0,10,False,12,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,226.763,228.499,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1106,1,0.25,False,0,0.0,11,False,11,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,228.499,256.427,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1107,1,0.25,False,0,0.0,12,False,10,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,256.427,258.114,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1108,1,0.25,False,0,0.0,13,False,9,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,258.114,263.975,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1109,1,0.25,False,0,0.0,14,False,8,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,263.975,288.626,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1110,1,0.25,False,0,0.0,15,False,7,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,288.626,290.453,0.0,False,0,0,0.0,0,0,0.0,0.0,0.25,0.0,0.25
1111,1,0.375,False,0,0.0,16,False,6,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,290.453,290.584,0.0,False,0,0,0.0,0,0,0.0,0.0,0.375,0.0,0.375
1112,1,0.375,False,0,0.0,16,False,7,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,290.584,334.44,0.0,False,0,0,0.0,0,0,0.0,0.0,0.375,0.0,0.375
1113,1,0.375,False,0,0.0,17,False,7,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,334.44,375.78,0.0,False,0,0,0.0,0,0,0.0,0.0,0.375,0.0,0.375
1114,1,0.375,False,0,0.0,18,False,6,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,375.78,390.282,0.0,False,0,0,0.0,0,0,0.0,0.0,0.375,0.0,0.375
1115,1,0.375,False,0,0.0,17,False,6,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,390.282,402.606,0.0,False,0,0,0.0,0,0,0.0,0.0,0.375,0.0,0.375
1116,1,0.375,False,0,0.0,17,False,5,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,402.606,416.927,0.0,False,0,0,0.0,0,0,0.0,0.0,0.375,0.0,0.375
1117,1,0.375,False,0,0.0,17,False,6,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,416.927,421.065,0.0,False,0,0,0.0,0,0,0.0,0.0,0.375,0.0,0.375
1118,1,0.375,False,0,0.0,18,False,5,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,421.065,429.401,0.0,False,0,0,0.0,0,0,0.0,0.0,0.375,0.0,0.375
1119,1,0.375,False,0,0.0,18,False,6,False,False,2020_02_25T20_36_00_288Z_c6_cclue_1_3,2020_02_25T20_36_00_288Z_c6,2020_02_25T20_36_00_288Z,429.401,440.093,0.0,False,0,0,0.0,0,0,0.0,0.0,0.375,0.0,0.375
